record_id,item_id,facility_id,snapshot_date,anomaly_score,is_anomaly
SC00063986,ITEM00073,FAC0027,2024-03-26,0.49024043986896965,0
SC00063987,ITEM00278,FAC0148,2023-03-21,0.5530250430340278,0
SC00063988,ITEM00433,FAC0145,2024-04-22,0.42239268910872435,0
SC00063989,ITEM00061,FAC0149,2022-01-28,0.5612173912672521,0
SC00063990,ITEM00132,FAC0119,2022-12-20,0.45438645254362975,0
SC00063991,ITEM00128,FAC0149,2021-07-09,0.4209215686480348,0
SC00063992,ITEM00061,FAC0130,2024-06-12,0.3832552608775208,0
SC00063993,ITEM00373,FAC0197,2022-04-13,0.4095294030789032,0
SC00063994,ITEM00308,FAC0059,2021-10-13,0.4234164630853479,0
SC00063995,ITEM00014,FAC0111,2024-08-05,0.4138313582573771,0
SC00063996,ITEM00162,FAC0030,2023-08-09,0.44429095198288465,0
SC00063997,ITEM00189,FAC0096,2021-03-30,0.4314796441302245,0
SC00063998,ITEM00146,FAC0119,2024-02-29,0.41487172525991733,0
SC00063999,ITEM00399,FAC0003,2022-05-19,0.4033984379783642,0
SC00064000,ITEM00184,FAC0132,2022-04-13,0.3974772330675809,0
SC00064001,ITEM00144,FAC0024,2021-06-11,0.49628275274242833,0
SC00064002,ITEM00302,FAC0030,2022-11-25,0.4005693863201164,0
SC00064003,ITEM00207,FAC0130,2023-08-01,0.3827471879385471,0
SC00064004,ITEM00389,FAC0149,2021-04-01,0.4013244267325983,0
SC00064005,ITEM00179,FAC0002,2023-05-01,0.39449433764359404,0
SC00064006,ITEM00068,FAC0143,2024-08-29,0.4598831312533164,0
SC00064007,ITEM00067,FAC0075,2022-11-21,0.3837234374924796,0
SC00064008,ITEM00276,FAC0085,2024-12-23,0.39309783222407746,0
SC00064009,ITEM00269,FAC0198,2023-05-29,0.5434051356086531,0
SC00064010,ITEM00423,FAC0079,2024-09-09,0.391960403424486,0
SC00064011,ITEM00394,FAC0191,2022-01-20,0.4173385771498455,0
SC00064012,ITEM00255,FAC0082,2022-05-11,0.42871531328012547,0
SC00064013,ITEM00360,FAC0145,2024-06-07,0.46257948411266003,0
SC00064014,ITEM00228,FAC0122,2021-03-01,0.41227175820667794,0
SC00064015,ITEM00413,FAC0161,2021-09-07,0.3776020283296046,0
SC00064016,ITEM00006,FAC0086,2021-01-12,0.5228268975319829,0
SC00064017,ITEM00374,FAC0021,2021-03-17,0.3936027397747147,0
SC00064018,ITEM00304,FAC0046,2021-01-12,0.38310844238385094,0
SC00064019,ITEM00367,FAC0174,2022-04-19,0.4398142563956768,0
SC00064020,ITEM00446,FAC0187,2024-02-15,0.43990312915230145,0
SC00064021,ITEM00276,FAC0135,2023-09-06,0.43638352739507325,0
SC00064022,ITEM00206,FAC0132,2023-11-17,0.5752126130300889,1
SC00064023,ITEM00397,FAC0074,2024-04-22,0.3876524974560826,0
SC00064024,ITEM00361,FAC0190,2023-09-11,0.4157359810776695,0
SC00064025,ITEM00080,FAC0014,2024-12-04,0.45280414627296756,0
SC00064026,ITEM00325,FAC0159,2021-09-29,0.4010573644304129,0
SC00064027,ITEM00328,FAC0148,2021-06-21,0.46910591265398766,0
SC00064028,ITEM00162,FAC0039,2021-04-19,0.3993636954807356,0
SC00064029,ITEM00397,FAC0142,2023-07-04,0.40609149745504475,0
SC00064030,ITEM00141,FAC0130,2022-03-17,0.393546931603869,0
SC00064031,ITEM00308,FAC0099,2021-01-08,0.3982708533266765,0
SC00064032,ITEM00292,FAC0044,2021-07-05,0.3762482592812891,0
SC00064033,ITEM00022,FAC0130,2024-01-18,0.4453031445558448,0
SC00064034,ITEM00172,FAC0051,2022-10-11,0.4465656245306295,0
SC00064035,ITEM00293,FAC0007,2023-05-08,0.41592553158146406,0
SC00064036,ITEM00352,FAC0145,2021-04-13,0.41387248597868836,0
SC00064037,ITEM00358,FAC0150,2021-10-28,0.45795889713676646,0
SC00064038,ITEM00433,FAC0143,2024-11-19,0.4296416570224889,0
SC00064039,ITEM00106,FAC0187,2022-09-16,0.38511065487558466,0
SC00064040,ITEM00124,FAC0024,2024-05-03,0.3988367572959379,0
SC00064041,ITEM00127,FAC0110,2021-01-05,0.41381124701394,0
SC00064042,ITEM00189,FAC0030,2022-02-07,0.42636148318170297,0
SC00064043,ITEM00397,FAC0072,2022-12-12,0.48279883703969984,0
SC00064044,ITEM00123,FAC0140,2024-06-12,0.39356578742726644,0
SC00064045,ITEM00028,FAC0142,2021-12-02,0.4252500071674048,0
SC00064046,ITEM00362,FAC0119,2021-07-22,0.413300204887915,0
SC00064047,ITEM00240,FAC0112,2021-12-03,0.38847393204567804,0
SC00064048,ITEM00330,FAC0003,2022-10-04,0.4310020567525204,0
SC00064049,ITEM00047,FAC0018,2023-02-23,0.45531402161975176,0
SC00064050,ITEM00285,FAC0079,2024-02-20,0.42188995617541114,0
SC00064051,ITEM00389,FAC0031,2022-05-26,0.4227960143961437,0
SC00064052,ITEM00160,FAC0110,2023-09-04,0.407412526080849,0
SC00064053,ITEM00248,FAC0021,2023-04-21,0.38592451613953577,0
SC00064054,ITEM00299,FAC0021,2023-11-02,0.45754764544415727,0
SC00064055,ITEM00221,FAC0119,2024-02-13,0.38908134416782664,0
SC00064056,ITEM00271,FAC0101,2023-09-26,0.49593294115006864,0
SC00064057,ITEM00447,FAC0183,2024-03-13,0.42542551471891804,0
SC00064058,ITEM00199,FAC0142,2024-10-16,0.388032455153008,0
SC00064059,ITEM00441,FAC0075,2022-03-23,0.37565163474898045,0
SC00064060,ITEM00278,FAC0079,2024-01-02,0.4189800018727876,0
SC00064061,ITEM00018,FAC0139,2021-07-21,0.3942487987896646,0
SC00064062,ITEM00106,FAC0061,2021-01-07,0.45687447243525475,0
SC00064063,ITEM00433,FAC0030,2021-09-01,0.5046085492419867,0
SC00064064,ITEM00393,FAC0110,2024-06-24,0.5555622438289272,0
SC00064065,ITEM00403,FAC0021,2021-09-01,0.440298131199659,0
SC00064066,ITEM00446,FAC0197,2023-08-14,0.5990126672656121,1
SC00064067,ITEM00197,FAC0032,2021-12-13,0.42044753141880553,0
SC00064068,ITEM00360,FAC0075,2024-11-11,0.39024773050036143,0
SC00064069,ITEM00447,FAC0187,2023-12-27,0.4272889163631069,0
SC00064070,ITEM00394,FAC0082,2022-04-05,0.5065842954541063,0
SC00064071,ITEM00261,FAC0097,2023-12-29,0.37603617257325217,0
SC00064072,ITEM00168,FAC0056,2022-02-11,0.417856806860711,0
SC00064073,ITEM00121,FAC0142,2022-01-31,0.4183179740508028,0
SC00064074,ITEM00069,FAC0135,2021-11-26,0.39086534054478816,0
SC00064075,ITEM00192,FAC0139,2024-11-26,0.40212074669236875,0
SC00064076,ITEM00188,FAC0171,2023-05-19,0.40013701459699835,0
SC00064077,ITEM00261,FAC0091,2022-10-31,0.49529397662207086,0
SC00064078,ITEM00018,FAC0056,2024-02-22,0.4211215359657109,0
SC00064079,ITEM00423,FAC0031,2022-09-26,0.42488209913921016,0
SC00064080,ITEM00079,FAC0096,2021-10-22,0.46515435347713935,0
SC00064081,ITEM00343,FAC0130,2024-01-10,0.37772156025574627,0
SC00064082,ITEM00146,FAC0101,2023-04-17,0.4010376318792982,0
SC00064083,ITEM00127,FAC0130,2022-12-26,0.4449393516343476,0
SC00064084,ITEM00299,FAC0082,2022-09-13,0.4613044043052967,0
SC00064085,ITEM00261,FAC0195,2022-03-09,0.42645426126023805,0
SC00064086,ITEM00057,FAC0191,2021-08-17,0.4347906877825825,0
SC00064087,ITEM00347,FAC0150,2021-08-13,0.3843068353169915,0
SC00064088,ITEM00399,FAC0145,2022-08-15,0.5597798581610678,0
SC00064089,ITEM00255,FAC0024,2022-12-29,0.5378839616172106,0
SC00064090,ITEM00076,FAC0064,2022-01-12,0.4065158762404911,0
SC00064091,ITEM00293,FAC0056,2022-09-08,0.39066545217102305,0
SC00064092,ITEM00168,FAC0067,2024-06-25,0.4015116943808234,0
SC00064093,ITEM00243,FAC0111,2024-01-16,0.40642299789886915,0
SC00064094,ITEM00411,FAC0197,2022-02-09,0.40704482704442657,0
SC00064095,ITEM00089,FAC0142,2024-12-11,0.41221522859055376,0
SC00064096,ITEM00261,FAC0197,2021-06-11,0.37226722539822155,0
SC00064097,ITEM00376,FAC0130,2023-03-27,0.38546857136172685,0
SC00064098,ITEM00296,FAC0080,2021-10-13,0.49299235532146346,0
SC00064099,ITEM00255,FAC0130,2021-04-19,0.44973710895948144,0
SC00064100,ITEM00132,FAC0126,2021-08-31,0.4541356514499988,0
SC00064101,ITEM00269,FAC0175,2022-11-18,0.39543191831238333,0
SC00064102,ITEM00197,FAC0143,2024-07-03,0.37810823834615603,0
SC00064103,ITEM00261,FAC0048,2023-10-06,0.4373760511877524,0
SC00064104,ITEM00358,FAC0195,2023-12-13,0.4044614954672226,0
SC00064105,ITEM00268,FAC0008,2022-01-31,0.4739244578097398,0
SC00064106,ITEM00184,FAC0072,2021-10-20,0.3790338935503038,0
SC00064107,ITEM00358,FAC0021,2024-04-22,0.38453447154796905,0
SC00064108,ITEM00160,FAC0113,2024-08-26,0.4244099854099112,0
SC00064109,ITEM00308,FAC0143,2024-03-07,0.40591380073292116,0
SC00064110,ITEM00161,FAC0148,2024-05-24,0.3915053897096235,0
SC00064111,ITEM00446,FAC0080,2024-04-22,0.5237645565720868,0
SC00064112,ITEM00308,FAC0106,2024-02-07,0.3976420692120245,0
SC00064113,ITEM00432,FAC0056,2021-09-28,0.45572164167716517,0
SC00064114,ITEM00418,FAC0198,2021-07-16,0.4102730971130446,0
SC00064115,ITEM00276,FAC0072,2023-12-07,0.3848785966638354,0
SC00064116,ITEM00018,FAC0111,2024-02-05,0.45925198001128487,0
SC00064117,ITEM00441,FAC0079,2022-11-21,0.40157587246086535,0
SC00064118,ITEM00385,FAC0067,2024-03-21,0.550402743748616,0
SC00064119,ITEM00374,FAC0057,2021-12-24,0.37745261706196526,0
SC00064120,ITEM00445,FAC0110,2022-11-21,0.39918739496289357,0
SC00064121,ITEM00423,FAC0126,2023-03-09,0.37202320110225723,0
SC00064122,ITEM00374,FAC0174,2023-11-22,0.4300929052983979,0
SC00064123,ITEM00296,FAC0008,2021-11-01,0.678302648790603,1
SC00064124,ITEM00099,FAC0135,2022-03-08,0.44344438857035867,0
SC00064125,ITEM00307,FAC0197,2024-10-21,0.41602969815933927,0
SC00064126,ITEM00399,FAC0066,2021-12-30,0.41191670242906003,0
SC00064127,ITEM00373,FAC0108,2022-05-24,0.43918581259932093,0
SC00064128,ITEM00008,FAC0019,2023-07-26,0.39017079858941905,0
SC00064129,ITEM00207,FAC0075,2021-12-24,0.3981233096899203,0
SC00064130,ITEM00396,FAC0079,2021-12-03,0.39129408511395775,0
SC00064131,ITEM00168,FAC0183,2021-11-29,0.45468555309318404,0
SC00064132,ITEM00263,FAC0111,2021-07-29,0.41471614750390723,0
SC00064133,ITEM00296,FAC0113,2022-02-28,0.43055180999512016,0
SC00064134,ITEM00393,FAC0139,2021-06-04,0.400601990015268,0
SC00064135,ITEM00162,FAC0057,2023-02-08,0.4272426368486411,0
SC00064136,ITEM00105,FAC0024,2024-02-27,0.4081629842292848,0
SC00064137,ITEM00268,FAC0131,2021-08-17,0.38854159640654823,0
SC00064138,ITEM00358,FAC0130,2024-09-27,0.41451124251885996,0
SC00064139,ITEM00134,FAC0142,2022-06-28,0.4688701376686265,0
SC00064140,ITEM00441,FAC0197,2024-01-19,0.41068246132220354,0
SC00064141,ITEM00340,FAC0145,2023-01-18,0.4241644165091366,0
SC00064142,ITEM00425,FAC0131,2024-08-28,0.3954647832917708,0
SC00064143,ITEM00360,FAC0106,2023-01-03,0.5721484709864073,1
SC00064144,ITEM00210,FAC0148,2022-10-21,0.44877743465630826,0
SC00064145,ITEM00261,FAC0017,2022-06-07,0.4248427883063782,0
SC00064146,ITEM00080,FAC0145,2021-06-04,0.37694797590176066,0
SC00064147,ITEM00111,FAC0197,2023-02-23,0.384581532418399,0
SC00064148,ITEM00330,FAC0178,2022-02-09,0.5255707336186527,0
SC00064149,ITEM00079,FAC0198,2023-10-17,0.406847031453571,0
SC00064150,ITEM00243,FAC0145,2024-09-03,0.3737940899857418,0
SC00064151,ITEM00068,FAC0138,2023-11-16,0.4030637338133809,0
SC00064152,ITEM00084,FAC0115,2024-07-05,0.4023869354621523,0
SC00064153,ITEM00061,FAC0045,2024-06-24,0.488702702046817,0
SC00064154,ITEM00069,FAC0018,2024-04-11,0.5690829796134277,1
SC00064155,ITEM00018,FAC0089,2023-01-13,0.384671136666261,0
SC00064156,ITEM00395,FAC0107,2022-05-09,0.40326415313954717,0
SC00064157,ITEM00447,FAC0148,2024-07-15,0.37835201339515345,0
SC00064158,ITEM00080,FAC0051,2024-11-26,0.38888259424284355,0
SC00064159,ITEM00261,FAC0012,2021-04-12,0.4798388038515459,0
SC00064160,ITEM00002,FAC0079,2023-10-27,0.3684327727669257,0
SC00064161,ITEM00249,FAC0197,2022-06-07,0.40299511948223693,0
SC00064162,ITEM00199,FAC0145,2021-03-18,0.3934884585627983,0
SC00064163,ITEM00293,FAC0090,2021-01-18,0.4107854852394959,0
SC00064164,ITEM00080,FAC0159,2022-02-17,0.398459335711013,0
SC00064165,ITEM00199,FAC0075,2024-07-24,0.39364406729653634,0
SC00064166,ITEM00309,FAC0159,2023-07-26,0.4408851830870095,0
SC00064167,ITEM00072,FAC0145,2021-02-22,0.38713738785405616,0
SC00064168,ITEM00430,FAC0150,2024-05-10,0.4552047659694557,0
SC00064169,ITEM00285,FAC0145,2021-05-07,0.4247357997427891,0
SC00064170,ITEM00296,FAC0014,2021-03-29,0.5396869449358148,0
SC00064171,ITEM00296,FAC0016,2022-03-08,0.5028764766137449,0
SC00064172,ITEM00447,FAC0094,2024-10-28,0.39748386316002077,0
SC00064173,ITEM00411,FAC0024,2022-12-07,0.46938553769152463,0
SC00064174,ITEM00308,FAC0056,2024-03-28,0.4033334910416979,0
SC00064175,ITEM00427,FAC0084,2022-07-28,0.40845997559552527,0
SC00064176,ITEM00119,FAC0197,2021-06-24,0.44313310339010886,0
SC00064177,ITEM00308,FAC0067,2023-08-24,0.41490006454635214,0
SC00064178,ITEM00397,FAC0101,2022-08-26,0.49419397304441925,0
SC00064179,ITEM00236,FAC0162,2024-07-15,0.4099814261095011,0
SC00064180,ITEM00100,FAC0148,2023-10-27,0.41132635300705384,0
SC00064181,ITEM00047,FAC0197,2022-09-20,0.43696348285871706,0
SC00064182,ITEM00129,FAC0183,2023-03-03,0.4034207535760195,0
SC00064183,ITEM00070,FAC0146,2022-03-24,0.5661901805040119,1
SC00064184,ITEM00009,FAC0142,2024-06-10,0.3977449873018209,0
SC00064185,ITEM00287,FAC0148,2021-08-27,0.42809264371832606,0
SC00064186,ITEM00242,FAC0106,2022-05-06,0.44353063426737116,0
SC00064187,ITEM00354,FAC0110,2021-04-02,0.46809221198932593,0
SC00064188,ITEM00308,FAC0145,2021-11-10,0.39786224933306913,0
SC00064189,ITEM00065,FAC0056,2021-07-26,0.4223055038268617,0
SC00064190,ITEM00298,FAC0148,2022-03-22,0.4464199927248279,0
SC00064191,ITEM00087,FAC0146,2022-12-26,0.4633863613605156,0
SC00064192,ITEM00008,FAC0059,2022-08-19,0.38802168953932553,0
SC00064193,ITEM00151,FAC0135,2021-09-15,0.4036032308972795,0
SC00064194,ITEM00394,FAC0046,2023-01-04,0.4439957986605035,0
SC00064195,ITEM00001,FAC0148,2023-04-07,0.42391434666914196,0
SC00064196,ITEM00220,FAC0119,2022-11-30,0.4328596422371263,0
SC00064197,ITEM00006,FAC0030,2023-09-28,0.44473920477756174,0
SC00064198,ITEM00161,FAC0052,2023-09-04,0.4341549665457966,0
SC00064199,ITEM00261,FAC0197,2023-08-14,0.41517115661213094,0
SC00064200,ITEM00106,FAC0159,2023-05-05,0.38680797720345217,0
SC00064201,ITEM00171,FAC0150,2024-04-05,0.4042886417193257,0
SC00064202,ITEM00269,FAC0051,2024-09-09,0.40224902072614444,0
SC00064203,ITEM00396,FAC0024,2023-10-26,0.4165788598766009,0
SC00064204,ITEM00020,FAC0007,2023-08-22,0.3945725698579426,0
SC00064205,ITEM00061,FAC0007,2022-01-03,0.5210208999776064,0
SC00064206,ITEM00140,FAC0007,2023-07-11,0.4453197622902517,0
SC00064207,ITEM00269,FAC0027,2021-09-16,0.4465232765424724,0
SC00064208,ITEM00144,FAC0120,2021-08-31,0.3949666141065005,0
SC00064209,ITEM00433,FAC0148,2023-10-30,0.6355918797702081,1
SC00064210,ITEM00371,FAC0135,2021-10-12,0.4373221507515876,0
SC00064211,ITEM00303,FAC0198,2023-06-01,0.41211291493993585,0
SC00064212,ITEM00272,FAC0024,2022-05-23,0.4346905974850196,0
SC00064213,ITEM00444,FAC0078,2023-07-25,0.4006968424062143,0
SC00064214,ITEM00100,FAC0024,2024-02-09,0.40209876443650616,0
SC00064215,ITEM00441,FAC0065,2024-01-05,0.40995390778676305,0
SC00064216,ITEM00399,FAC0104,2024-04-02,0.42235861172464556,0
SC00064217,ITEM00028,FAC0187,2023-11-20,0.40196507939200055,0
SC00064218,ITEM00425,FAC0007,2024-03-26,0.42601858669466314,0
SC00064219,ITEM00358,FAC0010,2022-02-08,0.3878577154315177,0
SC00064220,ITEM00299,FAC0088,2024-04-12,0.5364782368647337,0
SC00064221,ITEM00354,FAC0024,2022-03-02,0.39853201441735386,0
SC00064222,ITEM00194,FAC0024,2022-12-14,0.45659053808562816,0
SC00064223,ITEM00160,FAC0159,2021-05-26,0.471568946584266,0
SC00064224,ITEM00281,FAC0064,2023-12-28,0.41933826533256885,0
SC00064225,ITEM00396,FAC0059,2023-08-15,0.37663553279250706,0
SC00064226,ITEM00178,FAC0148,2022-05-23,0.4494155227525214,0
SC00064227,ITEM00301,FAC0024,2024-03-12,0.4512959373096855,0
SC00064228,ITEM00352,FAC0189,2024-09-02,0.39148055140307164,0
SC00064229,ITEM00057,FAC0074,2021-04-16,0.46099152099544,0
SC00064230,ITEM00308,FAC0101,2022-02-15,0.41574925735582074,0
SC00064231,ITEM00372,FAC0064,2022-10-27,0.40047919434010176,0
SC00064232,ITEM00162,FAC0145,2023-04-06,0.39519620925485266,0
SC00064233,ITEM00450,FAC0183,2023-12-06,0.46176610901200965,0
SC00064234,ITEM00129,FAC0014,2021-06-24,0.3757692627894399,0
SC00064235,ITEM00358,FAC0072,2023-03-31,0.4696577072659036,0
SC00064236,ITEM00057,FAC0007,2022-08-30,0.5534845363564536,0
SC00064237,ITEM00021,FAC0197,2021-08-06,0.4200136111363943,0
SC00064238,ITEM00236,FAC0131,2024-07-22,0.3868147394278343,0
SC00064239,ITEM00018,FAC0191,2021-03-08,0.6034825822589062,1
SC00064240,ITEM00279,FAC0030,2021-02-08,0.4138790636233042,0
SC00064241,ITEM00374,FAC0145,2024-10-29,0.38118817047754827,0
SC00064242,ITEM00425,FAC0074,2022-04-05,0.3996311087512808,0
SC00064243,ITEM00347,FAC0150,2022-01-17,0.3897486302704244,0
SC00064244,ITEM00240,FAC0014,2022-03-16,0.4353761379154499,0
SC00064245,ITEM00069,FAC0051,2023-10-20,0.6271747909782154,1
SC00064246,ITEM00287,FAC0007,2021-04-22,0.4528703459263841,0
SC00064247,ITEM00358,FAC0142,2022-02-21,0.4788382212400483,0
SC00064248,ITEM00040,FAC0059,2021-04-16,0.380060175075986,0
SC00064249,ITEM00347,FAC0111,2023-07-19,0.40706406304540627,0
SC00064250,ITEM00199,FAC0146,2023-12-05,0.42570312344235756,0
SC00064251,ITEM00367,FAC0181,2024-05-13,0.4073524801526118,0
SC00064252,ITEM00165,FAC0142,2024-09-19,0.4377521838540806,0
SC00064253,ITEM00105,FAC0129,2022-06-14,0.4344326752482559,0
SC00064254,ITEM00102,FAC0056,2021-04-02,0.4621605235043653,0
SC00064255,ITEM00140,FAC0010,2022-02-24,0.46790185013378416,0
SC00064256,ITEM00389,FAC0165,2021-08-25,0.3833977473853573,0
SC00064257,ITEM00119,FAC0067,2024-02-27,0.41242037869854675,0
SC00064258,ITEM00285,FAC0096,2021-06-15,0.49434779833088416,0
SC00064259,ITEM00199,FAC0056,2022-03-15,0.39509642203434814,0
SC00064260,ITEM00371,FAC0103,2021-11-26,0.4954391396354099,0
SC00064261,ITEM00100,FAC0063,2024-05-13,0.3996184814535851,0
SC00064262,ITEM00140,FAC0030,2021-09-06,0.4699161481224039,0
SC00064263,ITEM00170,FAC0197,2023-10-27,0.4781944626484641,0
SC00064264,ITEM00446,FAC0197,2024-09-25,0.40946080388147466,0
SC00064265,ITEM00111,FAC0024,2023-11-06,0.40917929374444856,0
SC00064266,ITEM00106,FAC0018,2021-11-22,0.42906132196433716,0
SC00064267,ITEM00399,FAC0198,2022-05-12,0.47925720056396864,0
SC00064268,ITEM00354,FAC0039,2024-05-13,0.3915882802914248,0
SC00064269,ITEM00425,FAC0012,2022-12-16,0.3852399562628691,0
SC00064270,ITEM00146,FAC0131,2023-12-07,0.3984896118458768,0
SC00064271,ITEM00444,FAC0110,2024-12-19,0.41584716049312215,0
SC00064272,ITEM00044,FAC0083,2021-10-22,0.40021509689531176,0
SC00064273,ITEM00396,FAC0065,2024-06-18,0.4066946942788748,0
SC00064274,ITEM00298,FAC0018,2021-12-29,0.40801736923014104,0
SC00064275,ITEM00149,FAC0089,2022-03-07,0.39590981991944124,0
SC00064276,ITEM00358,FAC0183,2022-05-24,0.41649196668585736,0
SC00064277,ITEM00441,FAC0130,2024-05-10,0.4697673214722942,0
SC00064278,ITEM00325,FAC0045,2023-07-21,0.5645322978624028,0
SC00064279,ITEM00206,FAC0110,2022-09-07,0.4127439691273484,0
SC00064280,ITEM00227,FAC0198,2021-04-02,0.40280585460365165,0
SC00064281,ITEM00374,FAC0150,2024-06-26,0.4176669946153367,0
SC00064282,ITEM00339,FAC0056,2023-12-21,0.37982973653102564,0
SC00064283,ITEM00228,FAC0146,2024-06-12,0.5915784855903853,1
SC00064284,ITEM00340,FAC0063,2024-02-07,0.4155565454274267,0
SC00064285,ITEM00186,FAC0143,2024-12-19,0.5343701285993312,0
SC00064286,ITEM00167,FAC0024,2023-10-19,0.43479533165673623,0
SC00064287,ITEM00195,FAC0050,2021-06-28,0.4941617992719775,0
SC00064288,ITEM00220,FAC0145,2021-09-13,0.43413618735409315,0
SC00064289,ITEM00045,FAC0103,2023-06-08,0.4118286340977174,0
SC00064290,ITEM00281,FAC0056,2022-03-14,0.3965674094727754,0
SC00064291,ITEM00374,FAC0030,2022-11-02,0.4004994669598341,0
SC00064292,ITEM00024,FAC0197,2022-03-18,0.3728713237119062,0
SC00064293,ITEM00147,FAC0145,2023-08-09,0.4333445208435325,0
SC00064294,ITEM00261,FAC0021,2024-03-12,0.42072145121077253,0
SC00064295,ITEM00443,FAC0039,2024-04-16,0.4022942671532318,0
SC00064296,ITEM00260,FAC0107,2023-03-20,0.4438447318323052,0
SC00064297,ITEM00437,FAC0018,2024-08-07,0.4309298192830819,0
SC00064298,ITEM00277,FAC0164,2021-03-23,0.41918117118540454,0
SC00064299,ITEM00114,FAC0111,2023-11-28,0.5107588146037294,0
SC00064300,ITEM00248,FAC0142,2022-11-18,0.4421150852737838,0
SC00064301,ITEM00161,FAC0004,2023-04-27,0.41116363051244753,0
SC00064302,ITEM00444,FAC0197,2023-05-01,0.4737850776163244,0
SC00064303,ITEM00360,FAC0059,2024-04-18,0.4204829643053099,0
SC00064304,ITEM00199,FAC0145,2023-07-18,0.4436672213831142,0
SC00064305,ITEM00128,FAC0013,2024-12-26,0.42949581665818465,0
SC00064306,ITEM00080,FAC0198,2023-08-22,0.39286325563750496,0
SC00064307,ITEM00109,FAC0195,2024-11-04,0.4918986030792856,0
SC00064308,ITEM00275,FAC0195,2022-06-22,0.4961849721942404,0
SC00064309,ITEM00361,FAC0024,2021-11-17,0.43257218722376084,0
SC00064310,ITEM00364,FAC0148,2021-11-19,0.443837020291044,0
SC00064311,ITEM00361,FAC0022,2024-07-09,0.4179914586514911,0
SC00064312,ITEM00366,FAC0103,2024-06-20,0.3996005197426955,0
SC00064313,ITEM00097,FAC0198,2021-03-30,0.418181023647562,0
SC00064314,ITEM00308,FAC0148,2022-07-14,0.3884092415236681,0
SC00064315,ITEM00211,FAC0145,2023-06-21,0.48387810902786615,0
SC00064316,ITEM00125,FAC0010,2022-10-05,0.38894723379428814,0
SC00064317,ITEM00166,FAC0143,2024-03-11,0.437341843416578,0
SC00064318,ITEM00125,FAC0088,2024-07-01,0.5900295865801326,1
SC00064319,ITEM00029,FAC0093,2024-03-25,0.4848628724012017,0
SC00064320,ITEM00406,FAC0102,2024-01-01,0.4021281299140988,0
SC00064321,ITEM00308,FAC0002,2023-12-21,0.415034518376695,0
SC00064322,ITEM00389,FAC0003,2023-10-02,0.4096361450934547,0
SC00064323,ITEM00394,FAC0059,2022-02-08,0.43672079644834844,0
SC00064324,ITEM00165,FAC0082,2023-03-17,0.49213684572061517,0
SC00064325,ITEM00277,FAC0057,2021-11-19,0.44546642313127505,0
SC00064326,ITEM00389,FAC0130,2024-06-10,0.3782831055171431,0
SC00064327,ITEM00308,FAC0186,2023-11-24,0.3821615578421559,0
SC00064328,ITEM00269,FAC0181,2021-01-06,0.4482560557274124,0
SC00064329,ITEM00367,FAC0146,2022-11-28,0.4316292337976346,0
SC00064330,ITEM00248,FAC0195,2023-03-17,0.41289210954227007,0
SC00064331,ITEM00100,FAC0002,2022-04-28,0.38787750130640025,0
SC00064332,ITEM00268,FAC0111,2023-10-12,0.4544261528227837,0
SC00064333,ITEM00180,FAC0059,2022-08-29,0.4157425490759767,0
SC00064334,ITEM00179,FAC0014,2021-12-24,0.3897701471812223,0
SC00064335,ITEM00180,FAC0142,2023-04-11,0.43747065085408743,0
SC00064336,ITEM00358,FAC0182,2023-06-19,0.39792258921744117,0
SC00064337,ITEM00111,FAC0004,2023-11-08,0.3842265553381742,0
SC00064338,ITEM00308,FAC0046,2023-10-04,0.4565488984049371,0
SC00064339,ITEM00059,FAC0074,2024-10-01,0.40326333530981295,0
SC00064340,ITEM00206,FAC0174,2022-02-07,0.4550450030035709,0
SC00064341,ITEM00055,FAC0157,2021-08-12,0.4062053133083453,0
SC00064342,ITEM00397,FAC0126,2021-02-17,0.4625154071289063,0
SC00064343,ITEM00367,FAC0056,2022-09-13,0.4352259536989861,0
SC00064344,ITEM00018,FAC0006,2022-10-14,0.42737471502168217,0
SC00064345,ITEM00236,FAC0130,2021-05-05,0.5076603740065405,0
SC00064346,ITEM00422,FAC0142,2021-06-25,0.6204649119957288,1
SC00064347,ITEM00224,FAC0056,2023-11-02,0.4012943750355207,0
SC00064348,ITEM00074,FAC0099,2021-03-26,0.37528264661017063,0
SC00064349,ITEM00298,FAC0110,2022-12-16,0.39947979959570384,0
SC00064350,ITEM00239,FAC0159,2021-11-11,0.4235643013464929,0
SC00064351,ITEM00265,FAC0142,2022-05-24,0.4657705855022094,0
SC00064352,ITEM00305,FAC0124,2022-01-21,0.39534267043944876,0
SC00064353,ITEM00358,FAC0060,2024-11-08,0.5850256466906132,1
SC00064354,ITEM00260,FAC0004,2024-11-06,0.3825610363062858,0
SC00064355,ITEM00441,FAC0130,2024-09-19,0.4737159869161739,0
SC00064356,ITEM00168,FAC0142,2021-07-22,0.37182024967707955,0
SC00064357,ITEM00274,FAC0160,2022-02-04,0.3926123878584022,0
SC00064358,ITEM00308,FAC0184,2024-06-28,0.424974341967468,0
SC00064359,ITEM00330,FAC0157,2023-02-22,0.49986127857177814,0
SC00064360,ITEM00298,FAC0093,2023-10-25,0.44363646198460616,0
SC00064361,ITEM00119,FAC0046,2021-09-03,0.38887435061006903,0
SC00064362,ITEM00260,FAC0145,2021-08-02,0.38533899435848584,0
SC00064363,ITEM00107,FAC0145,2021-02-05,0.42023296919801817,0
